RA	DE	Halpha	RVHalpha	SigmHalpha	[NII]6548	RV[NII]6548	Sigm[NII]6548	[NII]6584	RV[NII]6584	Sigm[NII]6584	[SII]6717	RV[SII]6717	Sigm[SII]6717	[SII]6731	RV[SII]6731	Sigm[SII]6731
182.376	2	6.11E+01	-213.37 	8.651279482	3.73E+00	-211.75 	54.32818091	1.12E+01	-187.853866	54.02456901	1.50E+01	-177.08 	0	8.75E+00	-203.4096069	0
181.035	2	5.74E+01	-216.30 	10.61785668	4.86E+00	-238.76 	65.03075167	1.46E+01	-214.7226614	64.67266745	1.61E+00	-167.89 	 96.78 	5.49E+00	-194.2345732	96.55809604
179.694	2	5.46E+01	-216.43 	9.227707133	4.65E+00	-228.83 	46.44111277	1.40E+01	-204.8404095	46.17692602	2.15E+01	-177.26 	 4.25 	1.14E+01	-203.5877629	4.118239406
178.353	2	2.40E+03	-224.75 	0	2.85E+00	-157.95 	278.4993656	8.55E+00	-134.3439769	277.0157814	2.19E+01	-176.63 	 13.98 	-3.02E-01	-202.9642169	13.91067541
177.012	2	4.75E+01	-210.95 	12.36239109	2.77E+00	-85.62 	253.1137437	8.32E+00	-62.39025368	251.7648391	1.29E+01	-194.04 	 23.14 	4.80E+00	-220.3344264	23.06379705
175.671	2	4.14E+01	-214.06 	15.93903483	4.41E+00	-137.26 	257.2996238	1.32E+01	-113.7597472	255.9285155	3.03E+01	-165.61 	0	-8.04E+00	-191.9630842	0
174.33	2	5.07E+01	-212.41 	9.15241307	3.87E+00	-225.81 	47.5063515	1.16E+01	-201.8347477	47.2368886	2.19E+01	-166.81 	0	3.48E+00	-193.1656372	0
172.989	2	4.98E+01	-211.68 	0	3.63E+00	-233.22 	68.01673144	1.09E+01	-209.2122813	67.64331314	1.62E+00	-100.84 	 41.34 	3.67E+00	-127.3369972	41.23310489
171.648	2	5.07E+01	-218.49 	12.75961901	2.48E+00	-143.49 	291.8911119	7.44E+00	-119.9532323	290.3364595	1.06E+01	-178.15 	 17.23 	2.47E+00	-204.4785429	17.15944536
170.307	2	5.22E+01	-212.92 	12.33151881	3.97E+00	-247.05 	64.19940224	1.19E+01	-222.9654613	63.84557834	-9.38E+02	-119.45 	0	-3.01E+01	-145.9097596	0
168.966	2	6.43E+01	-209.03 	7.531325298	3.11E+00	-178.79 	261.5632219	9.33E+00	-155.0648276	260.169496	3.43E+00	-207.57 	 128.02 	4.21E+00	-233.829743	127.7351722
167.625	2	7.27E+01	-213.69 	11.02079806	4.50E+00	-237.62 	74.96223765	1.35E+01	-213.5841531	74.55298474	1.71E+01	-174.49 	 13.44 	-7.46E-01	-200.826345	13.37460942
166.284	2	9.13E+01	-212.73 	13.03039028	9.62E+00	-219.08 	9.696345492	2.89E+01	-195.140319	9.561724731	6.23E+00	-201.14 	 61.29 	4.24E+00	-227.4161272	61.14277511
164.943	2	1.21E+02	-207.02 	8.452630944	7.00E+00	-230.48 	46.78296179	2.10E+01	-206.4798615	46.51708378	3.00E+01	-168.64 	0	8.48E+00	-194.9917361	0
163.602	2	1.27E+02	-209.03 	3.327805516	8.49E+00	-218.30 	30.34370809	2.55E+01	-194.3661334	30.15593726	2.29E+01	-165.52 	 12.95 	1.17E+01	-191.9185452	12.88457016
162.261	2	1.16E+02	-208.39 	8.923732062	6.57E+00	-233.41 	65.0505412	1.97E+01	-209.3944427	64.69235552	2.61E+01	-165.97 	0	1.68E+01	-192.3193962	0
160.92	2	1.12E+02	-209.31 	8.127106259	1.30E+01	-213.99 	8.280683922	3.90E+01	-190.0853422	8.139231264	1.21E+01	-174.45 	 21.72 	8.88E+00	-200.781806	21.64843484
159.579	2	1.04E+02	-206.34 	9.339812467	7.30E+00	-227.45 	44.93094472	2.19E+01	-203.4741996	44.67420636	1.47E+01	-174.22 	 18.37 	1.28E+01	-200.559111	18.30242113
158.238	2	1.43E+02	-202.78 	9.814800787	7.30E+00	-202.14 	23.29971762	2.19E+01	-178.2903965	23.14139337	1.44E+01	-155.34 	 19.22 	1.70E+01	-181.7191145	19.15288102
156.897	2	1.15E+02	-203.23 	12.20755733	1.27E+01	-196.50 	19.25594433	3.81E+01	-172.6889357	19.11187159	1.57E+01	-171.77 	 25.00 	6.82E+00	-198.1094661	24.91916692
155.556	2	1.06E+02	-203.83 	14.81737994	5.12E+00	-196.32 	114.7629513	1.54E+01	-172.5067744	114.1457998	2.41E+01	-164.45 	0	1.59E+01	-190.8050703	0
154.215	2	9.18E+01	-199.40 	11.89421759	7.19E+00	-206.90 	29.14466693	2.16E+01	-183.0265909	28.96218222	2.05E+01	-169.09 	 9.48 	9.32E+00	-195.4371261	9.403226667
152.874	2	8.60E+01	-203.78 	13.32747931	5.34E+00	-235.88 	64.69429785	1.60E+01	-211.8536205	64.33793831	1.49E+01	-170.21 	0	7.78E+00	-196.5951401	0
151.533	2	8.99E+01	-199.85 	15.69623067	8.35E+00	-206.16 	22.17275972	2.50E+01	-182.2979456	22.01867363	7.78E+00	-134.54 	 58.59 	3.42E+00	-160.9639412	58.45016246
150.192	2	9.68E+01	-205.84 	15.01183082	5.80E+00	-197.65 	69.02428132	1.74E+01	-173.827444	68.64567831	2.03E+01	-159.67 	 4.65 	1.87E+01	-186.0393974	4.530398022
148.851	2	1.18E+02	-206.29 	15.88523318	4.05E+00	-224.62 	60.75102519	1.22E+01	-200.6506991	60.41482605	1.88E+01	-149.05 	0	2.75E+01	-175.4391157	0
147.51	2	1.04E+02	-209.76 	18.25636063	7.96E+00	-213.54 	34.46170642	2.39E+01	-189.6299389	34.25520327	2.49E+01	-159.98 	 14.56 	1.23E+01	-186.3957094	14.49047574
146.169	2	9.87E+01	-216.30 	21.82209361	1.11E+01	-199.02 	17.57324238	3.32E+01	-175.193654	17.43411372	1.05E+01	-176.90 	" 3,211.18 "	5.21E+00	-203.2314509	3204.019975
144.828	2	8.23E+01	-217.85 	24.19850419	5.60E+00	-223.88 	56.26038069	1.68E+01	-199.9220538	55.947003	2.22E+01	-165.61 	0	1.59E+01	-191.9630842	0
143.487	2	1.06E+02	-215.20 	17.28385058	1.09E+01	-208.96 	15.29088991	3.26E+01	-185.0759058	15.15705303	1.43E+01	-163.47 	0	2.22E+01	-189.8252123	0
142.146	2	1.08E+02	-217.21 	16.65719919	1.23E+01	-216.74 	9.758936639	3.70E+01	-192.8177621	9.624520457	3.09E+01	-164.89 	0	1.39E+01	-191.2504603	0
140.805	2	1.14E+02	-209.17 	12.97050421	1.15E+01	-204.24 	8.349994508	3.45E+01	-180.3852517	8.208991609	3.67E+01	-166.32 	0	7.09E+01	-192.6757082	0
139.464	2	1.08E+02	-211.36 	14.25432257	8.30E+00	-212.21 	49.13150954	2.49E+01	-188.3092693	48.85396482	2.61E+01	-173.11 	 11.35 	1.64E+01	-199.490175	11.27927113
138.123	2	1.16E+02	-216.48 	16.01957476	7.34E+00	-224.29 	58.24919178	2.20E+01	-200.3319168	57.92572701	2.64E+01	-172.35 	 2.84 	1.71E+01	-198.688473	2.64577064
136.782	2	1.32E+02	-213.51 	18.73456778	1.21E+01	-215.09 	28.82792481	3.62E+01	-191.1783102	28.64682136	2.79E+01	-173.78 	0	1.98E+01	-200.113721	0
135.441	2	1.81E+02	-213.56 	12.42399642	1.42E+01	-216.15 	22.96955376	4.25E+01	-192.2257378	22.81248902	3.68E+01	-173.20 	 9.76 	1.82E+01	-199.534714	9.686396739
134.1	2	1.93E+02	-216.80 	14.50911808	2.05E+01	-217.93 	17.02493402	6.14E+01	-194.0018107	16.88724481	3.59E+01	-170.92 	0	3.13E+01	-197.2632251	0
132.759	2	1.27E+02	-213.56 	15.01183082	1.49E+01	-213.31 	9.347496391	4.48E+01	-189.4022373	9.211601786	2.47E+01	-169.31 	0	2.04E+01	-195.7043601	0
131.418	2	1.89E+02	-214.06 	12.57721343	7.70E+00	-222.14 	57.33471475	2.31E+01	-198.1915212	57.01589232	4.30E+01	-168.82 	0	2.37E+01	-195.1698921	0
130.077	2	1.94E+02	-214.24 	9.670434836	1.47E+01	-218.94 	16.12979289	4.41E+01	-195.003698	15.99423708	3.70E+01	-173.02 	0	2.34E+01	-199.401097	0
128.736	2	2.04E+02	-212.05 	10.78696742	1.86E+01	-217.38 	9.475277912	5.57E+01	-193.4553268	9.339877011	3.18E+01	-170.88 	 6.17 	2.20E+01	-197.2186861	6.073231057
127.395	2	1.76E+02	-207.48 	14.73364153	1.53E+01	-208.59 	22.94750578	4.60E+01	-184.7115832	22.79052464	3.20E+01	-167.80 	 5.97 	2.29E+01	-194.1454952	5.867500368
126.054	2	2.25E+02	-208.17 	13.29794168	2.05E+01	-213.54 	12.81037923	6.15E+01	-189.6299389	12.67951095	4.16E+01	-163.91 	 12.45 	2.59E+01	-190.2706023	12.38349632
124.713	2	2.64E+02	-207.80 	10.85411678	2.40E+01	-210.38 	14.04854177	7.19E+01	-186.4876561	13.91664559	5.57E+01	-166.14 	 11.22 	3.79E+01	-192.4975522	11.15239863
123.372	2	2.89E+02	-209.49 	12.05151535	2.36E+01	-210.28 	15.0156795	7.08E+01	-186.3965754	14.88233945	5.01E+01	-162.26 	 11.66 	3.01E+01	-188.6226593	11.5925393
122.031	2	2.84E+02	-210.04 	15.25997463	2.04E+01	-209.00 	15.63838519	6.12E+01	-185.1214461	15.50387214	3.60E+01	-161.14 	 4.52 	2.51E+01	-187.5091844	4.396980739
120.69	2	3.59E+02	-211.00 	14.39617087	2.16E+01	-209.78 	11.79411557	6.47E+01	-185.8956318	11.66321236	3.68E+01	-157.31 	 6.02 	1.73E+01	-183.6788305	5.919512701
119.349	2	4.70E+02	-212.69 	14.73364153	2.70E+01	-212.02 	14.3312963	8.11E+01	-188.127108	14.19902993	4.26E+01	-160.83 	 14.28 	3.31E+01	-187.1974114	14.21594499
118.008	2	6.33E+02	-214.47 	14.95640554	3.04E+01	-212.39 	14.3312963	9.11E+01	-188.4914307	14.19902993	4.01E+01	-158.06 	 15.29 	3.00E+01	-184.4359935	15.2187243
116.667	2	9.95E+02	-220.45 	14.64965576	5.44E+01	-218.11 	13.47542305	1.63E+02	-194.183972	13.34413042	5.39E+01	-168.29 	 8.28 	4.24E+01	-194.6354242	8.200995926
115.326	2	1.73E+03	-224.06 	12.72932566	9.68E+01	-222.55 	11.45486413	2.90E+02	-198.6013842	11.32373254	9.91E+01	-174.00 	 7.50 	7.09E+01	-200.380955	7.418679579
113.985	2	3.01E+03	-227.21 	11.63980194	1.86E+02	-224.94 	9.283190482	5.58E+02	-200.9694814	9.147035033	2.05E+02	-178.06 	 3.04 	1.44E+02	-204.3894649	2.856764939
112.644	2	4.80E+03	-228.49 	11.70373134	3.03E+02	-227.77 	10.67079286	9.07E+02	-203.7929819	10.53863399	2.82E+02	-180.96 	 7.29 	2.12E+02	-207.2844998	7.201672631
111.303	2	5.33E+03	-232.88 	14.28275222	3.11E+02	-230.38 	15.76177369	9.32E+02	-206.3887808	15.62700807	3.70E+02	-183.87 	 11.44 	2.73E+02	-210.1795347	11.37382717
109.962	2	6.34E+03	-231.42 	14.50911808	4.09E+02	-229.15 	12.07298923	1.23E+03	-205.1591919	11.94218751	5.28E+02	-181.28 	 5.43 	3.68E+02	-207.5962728	5.323178402
108.621	2	7.38E+03	-228.68 	11.60775385	5.04E+02	-229.88 	9.411523651	1.51E+03	-205.8878372	9.275880463	5.00E+02	-183.06 	 4.03 	3.83E+02	-209.3778327	3.897082716
107.28	2	8.77E+03	-228.77 	12.02015784	4.17E+02	-233.41 	12.01748047	1.25E+03	-209.3944427	11.88666446	3.85E+02	-187.84 	 9.51 	2.77E+02	-214.1435056	9.438954802
105.939	2	9.29E+03	-231.10 	11.95729055	2.99E+02	-235.83 	13.65893395	8.97E+02	-211.8080802	13.52747053	3.10E+02	-188.64 	 9.62 	2.29E+02	-214.9452075	9.545561821
104.598	2	9.96E+03	-226.62 	13.79519233	2.95E+02	-228.64 	15.73712533	8.84E+02	-204.6582482	15.60241066	2.78E+02	-180.83 	 12.30 	2.06E+02	-207.1508828	12.23382511
103.257	2	8.16E+03	-220.09 	11.79921529	2.69E+02	-223.75 	12.48530118	8.07E+02	-199.7854328	12.35451879	2.62E+02	-176.10 	 7.02 	1.79E+02	-202.4297489	6.934006632
101.916	2	3.16E+03	-218.90 	12.57721343	1.15E+02	-223.10 	13.47542305	3.46E+02	-199.1478681	13.34413042	1.23E+02	-178.06 	 10.57 	9.01E+01	-204.3894649	10.50323633
100.575	2	3.58E+03	-221.78 	11.05393489	1.83E+02	-220.68 	10.00689823	5.50E+02	-196.7342306	9.873225618	2.27E+02	-174.67 	 3.40 	1.54E+02	-201.004501	3.239089782
99.234	2	5.54E+03	-224.93 	7.960488049	2.79E+02	-224.66 	8.957270257	8.35E+02	-200.6962394	8.819657699	3.14E+02	-176.72 	 3.40 	2.30E+02	-203.0532949	3.239089782
97.893	2	4.90E+03	-222.19 	6.10140151	3.43E+02	-223.88 	6.672243502	1.03E+03	-199.9220538	6.5154629	4.12E+02	-177.35 	0	2.94E+02	-203.6768409	0
96.552	2	4.99E+03	-219.91 	5.146011847	3.78E+02	-222.19 	6.833529847	1.13E+03	-198.2370615	6.67880621	5.27E+02	-175.65 	0	3.76E+02	-201.9843589	0
95.211	2	3.70E+03	-219.27 	6.10140151	3.14E+02	-221.27 	6.873397651	9.41E+02	-197.3262549	6.719160819	4.10E+02	-175.61 	0	2.76E+02	-201.9398199	0
93.87	2	1.90E+03	-221.14 	7.443130675	1.86E+02	-224.02 	8.487452425	5.59E+02	-200.0586748	8.347301273	2.55E+02	-177.84 	0	1.84E+02	-204.1667699	0
92.529	2	1.06E+03	-220.18 	7.876144016	1.05E+02	-222.28 	6.873397651	3.15E+02	-198.3281422	6.719160819	1.57E+02	-177.13 	0	1.06E+02	-203.4541459	0
91.188	2	8.89E+02	-220.23 	9.670434836	8.15E+01	-222.88 	9.055839512	2.44E+02	-198.9201665	8.918692216	1.28E+02	-182.12 	 6.32 	1.48E+02	-208.4425137	6.223671134
89.847	2	1.04E+03	-219.31 	7.918404562	6.51E+01	-223.20 	10.75946826	1.95E+02	-199.2389488	10.62746395	2.09E+03	-185.74 	0	1.94E+03	-212.0501726	0
88.506	2	8.10E+02	-217.58 	9.339812467	7.34E+01	-221.96 	6.125597579	2.20E+02	-198.0093599	5.9606679	7.97E+01	-175.74 	 8.86 	6.15E+01	-202.0734369	8.779855056
87.165	2	6.03E+02	-220.91 	11.73561356	1.53E+03	-221.50 	0	4.58E+03	-197.5539566	0	8.78E+01	-178.60 	 6.46 	8.28E+01	-204.9684718	6.371065168
85.824	2	5.83E+02	-221.18 	12.14528813	4.44E+01	-224.29 	12.45802577	1.33E+02	-200.3319168	12.32724665	9.26E+01	-177.80 	 9.44 	6.84E+01	-204.1222309	9.367400468
84.483	2	6.09E+02	-221.28 	11.60775385	4.68E+01	-222.69 	11.62514184	1.40E+02	-198.7380052	11.49413984	1.21E+02	-176.68 	 4.25 	7.24E+01	-203.0087559	4.118239406
83.142	2	6.59E+02	-220.32 	9.922095236	5.37E+01	-223.06 	9.601989164	1.61E+02	-199.1023278	9.467046584	1.54E+02	-176.68 	 6.37 	9.31E+01	-203.0087559	6.273130234
81.801	2	4.12E+02	-215.52 	11.57564956	3.41E+01	-219.30 	14.3056901	1.02E+02	-195.3680207	14.17345911	9.06E+01	-172.04 	 9.48 	6.40E+01	-198.421239	9.403226667
80.46	2	2.51E+02	-213.60 	14.62160479	2.12E+01	-215.96 	20.98715287	6.34E+01	-192.0435765	20.83732167	6.67E+01	-174.18 	0	4.44E+01	-200.514572	0
79.119	2	1.36E+02	-213.92 	16.73610522	1.61E+01	-215.60 	18.95552277	4.82E+01	-191.6792538	18.81238501	3.59E+01	-171.77 	 17.55 	2.48E+01	-198.1094661	17.48564383
77.778	2	9.81E+01	-217.30 	12.78987005	1.12E+01	-220.63 	8.3845026	3.37E+01	-196.6886903	8.243718491	3.81E+01	-180.47 	 8.20 	1.46E+01	-206.7945708	8.121446902
76.437	2	8.54E+01	-218.86 	15.1223707	3.67E+00	-222.23 	115.9167796	1.10E+01	-198.2826019	115.2935631	3.91E+01	-172.30 	 8.04 	1.86E+01	-198.643934	7.960503778
75.096	2	8.82E+01	-221.78 	14.25432257	7.25E+00	-235.79 	42.50717193	2.18E+01	-211.7625399	42.26230168	3.70E+01	-178.51 	 10.04 	2.65E+01	-204.8348549	9.963819652
73.755	2	6.92E+01	-222.19 	20.69896298	7.70E+00	-235.92 	34.11059367	2.31E+01	-211.8991609	33.9057175	4.03E+01	-187.66 	 10.24 	3.23E+01	-213.9653496	10.16839861
72.414	2	9.21E+01	-229.64 	14.5935257	6.46E+00	-232.03 	44.89062681	1.94E+01	-208.0282327	44.63408676	3.49E+01	-188.78 	 11.69 	1.42E+01	-215.1233635	11.6235711
71.073	2	8.80E+01	-228.22 	12.45473016	7.16E+00	-231.57 	37.27756859	2.15E+01	-207.5728294	37.05785384	1.61E+01	-197.44 	 37.03 	1.05E+01	-223.7193903	36.93305447
69.732	2	6.03E+01	-230.09 	15.25997463	6.64E+00	-250.44 	42.72976902	1.99E+01	-226.3354458	42.48381363	2.46E+01	-186.45 	 11.03 	1.27E+01	-212.7627966	10.96031595
68.391	2	4.63E+01	-229.77 	20.21458734	7.82E+00	-247.69 	42.42620539	2.35E+01	-223.603026	42.18172958	1.90E+01	-180.47 	 27.12 	1.41E+01	-206.7945708	27.04175084
67.05	2	3.85E+01	-234.71 	17.67045504	1.02E+01	-239.36 	16.20302385	3.07E+01	-215.3146857	16.06730446	2.49E+01	-182.35 	 17.90 	1.47E+01	-208.6652087	17.83405505
65.709	2	5.32E+01	-228.49 	15.85829951	5.57E+00	-226.63 	56.93691857	1.67E+01	-202.6544736	56.62011335	2.01E+01	-185.12 	 27.23 	1.45E+01	-211.4711657	27.15002648
64.368	2	5.80E+01	-225.43 	12.60772297	5.13E+00	-250.71 	43.92222622	1.54E+01	-226.6086878	43.67044075	3.83E+01	-178.91 	 8.32 	1.78E+01	-205.2357058	8.240547619
63.027	2	3.42E+01	-225.57 	15.96590304	3.19E+00	-240.82 	61.60387723	9.57E+00	-216.7719763	61.26332653	9.32E+00	-221.32 	 70.68 	6.94E+00	-247.5477546	70.51841911
61.686	2	2.52E+01	-221.69 	8.168345001	3.24E+00	-277.95 	50.05301636	9.72E+00	-253.7051849	49.77087291	2.17E+01	-184.49 	 11.10 	4.61E+00	-210.8030807	11.02458551
60.345	2	-2.48E+01	-1.32 	85.80790055	2.20E+01	-228.78 	0	6.61E+01	-204.7948692	0	1.65E+01	-192.53 	 35.63 	2.03E+00	-218.8646394	35.53946
59.004	2	2.05E+01	-231.05 	10.20432237	3.91E+00	-246.32 	44.70916496	1.17E+01	-222.236816	44.45351715	4.89E+00	-59.82 	 55.77 	5.11E+00	-86.40565741	55.63215417
57.663	2	2.93E+01	-229.32 	0	4.89E+00	-241.23 	53.01159964	1.47E+01	-217.1818393	52.71462086	2.48E+01	-203.11 	0	2.10E+01	-229.3758431	0
56.322	2	1.83E+01	-248.59 	12.60772297	3.90E+00	-236.98 	64.43696872	1.17E+01	-212.9465885	64.0819278	1.42E+01	-191.45 	 21.58 	4.58E+00	-217.7511645	21.50991615
54.981	2	2.06E+01	-231.87 	10.37799615	3.98E+00	-246.18 	59.87785345	1.19E+01	-222.100195	59.54610415	8.25E+00	-161.73 	 24.68 	2.09E+00	-188.0881914	24.60899627
53.64	2	1.75E+01	-221.00 	16.26005128	6.73E+00	-272.96 	29.8607268	2.02E+01	-248.7412888	29.67509579	4.42E+00	-456.65 	 312.92 	4.14E-01	-482.3573555	312.2183218
52.299	2	3.15E+01	-233.24 	14.39617087	3.08E+00	-117.94 	267.7539304	9.24E+00	-94.54172748	266.3273612	8.11E+00	-203.24 	 58.04 	5.28E+00	-229.5094601	57.90291962
50.958	2	6.98E+01	-236.90 	0	2.44E+00	-270.72 	87.17687253	7.32E+00	-246.5098125	86.70417705	1.04E+01	-232.08 	 35.39 	-4.26E+00	-258.2816532	35.2926868
49.617	2	3.55E+01	-238.13 	9.706669441	3.72E+00	-253.78 	63.88259872	1.12E+01	-229.65989	63.5303972	1.73E+01	-206.41 	0	1.57E+01	-232.671729	0
48.276	2	3.90E+01	-243.43 	13.88190712	7.89E+00	-239.77 	8.175963293	2.37E+01	-215.7245487	8.033804302	2.88E+01	-197.53 	0	2.03E+01	-223.8084683	0
46.935	2	1.98E+01	-245.17 	8.690594276	2.21E+00	-13.78 	281.2829214	6.63E+00	9.0625259	279.7845663	4.06E+01	-203.37 	0	1.27E+01	-229.6430771	0
45.594	2	3.27E+01	-238.63 	0	1.91E+00	-21.75 	287.3948837	5.72E+00	1.138508279	285.8640936	-5.14E-01	-87.36 	 122.68 	3.19E+00	-113.8862196	122.3996664
44.253	2	5.30E+01	-244.30 	0	2.22E+00	-122.01 	271.355304	6.67E+00	-98.59481695	269.909627	2.37E+01	-191.77 	0	5.12E+00	-218.0629375	0
42.912	2	6.50E+01	-234.25 	4.144958141	2.05E+00	-106.63 	288.4264969	6.16E+00	-83.29326568	286.890232	3.51E+02	-202.66 	0	1.02E+01	-228.9304531	0
41.571	2	4.58E+01	-239.27 	0	3.29E+00	-167.52 	285.2732429	9.86E+00	-143.8619061	283.7537122	2.25E+01	-194.36 	 6.75 	1.61E+01	-220.6461994	6.657520224
40.23	2	4.62E+01	-239.73 	16.07316096	3.86E+00	-168.12 	294.6160388	1.16E+01	-144.4539304	293.0469242	1.62E+01	-190.70 	 28.35 	1.66E+01	-217.0385405	28.27027211
38.889	2	3.12E+01	-227.58 	18.70952261	3.78E+00	-271.91 	49.39203585	1.13E+01	-247.6938612	49.11319213	1.48E+01	-188.37 	 28.84 	8.81E+00	-214.6779736	28.76258046
37.548	2	1.74E+01	-238.82 	39.17114232	4.87E+00	-245.49 	68.05625193	1.46E+01	-221.4170901	67.68263036	7.34E+00	-190.38 	 93.13 	4.04E+00	-216.6822285	92.91831899
36.207	2	3.42E+01	-232.51 	9.886421722	2.70E+00	-264.17 	51.53344717	8.11E+00	-239.9975452	51.24389319	9.49E+00	-182.75 	0	2.86E+01	-209.0660597	0
34.866	2	3.75E+01	-225.20 	6.752125299	5.35E+00	-237.39 	48.22905334	1.61E+01	-213.3564515	47.95600113	6.10E+00	-158.29 	 39.13 	1.28E+01	-184.6586885	39.02992791
33.525	2	2.30E+01	-234.20 	15.4788613	3.60E+00	-241.97 	47.70716967	1.08E+01	-217.9104846	47.43671018	-7.88E+00	 44.55 	 12.21 	-7.92E+00	17.68198247	12.14349058
32.184	2	1.61E+01	-233.70 	13.85303532	6.78E+00	-248.79 	26.38038823	2.03E+01	-224.6959939	26.20971245	1.36E+01	-206.32 	 27.75 	-1.82E+00	-232.582651	27.66835283
30.843	2	2.13E+01	-222.42 	0	4.37E+00	-261.79 	66.75168706	1.31E+01	-237.629448	66.38477113	8.20E+00	-166.72 	 27.90 	8.40E+00	-193.0765592	27.81910804
29.502	2	3.66E+01	-235.44 	3.837849302	4.16E+00	-278.32 	62.02022165	1.25E+01	-254.0695075	61.67754478	1.55E+01	-182.17 	 12.15 	3.83E+00	-208.4870527	12.08304047
28.161	2	3.31E+01	-222.28 	8.209422446	3.62E+00	-264.90 	36.10880154	1.09E+01	-240.7261905	35.89460381	2.26E+01	-183.73 	0	1.89E+01	-210.0459177	0
26.82	2	4.90E+01	-229.41 	10.88758802	4.30E+00	-279.37 	64.10040709	1.29E+01	-255.1169351	63.74709022	5.63E+00	-203.64 	 26.12 	1.28E+01	-229.9103111	26.04061309
25.479	2	1.15E+02	-224.47 	5.613476126	1.32E+01	-227.73 	20.24037687	3.95E+01	-203.7474416	20.09310216	3.42E+01	-182.66 	 6.42 	2.59E+01	-208.9769817	6.322259031
24.138	2	1.57E+02	-222.65 	7.748271004	1.09E+01	-221.27 	27.21449527	3.27E+01	-197.3262549	27.04031812	4.09E+01	-181.32 	 8.59 	2.51E+01	-207.6408118	8.5134425
22.797	2	1.71E+02	-220.09 	7.218843713	1.40E+01	-227.45 	26.29457962	4.21E+01	-203.4741996	26.12426068	4.99E+01	-178.73 	 2.62 	3.87E+01	-205.0575498	2.417015057
21.456	2	1.72E+02	-224.02 	6.557749243	1.52E+01	-230.66 	15.90936114	4.57E+01	-206.6620228	15.77428514	5.36E+01	-181.10 	0	3.95E+01	-207.4181168	0
20.115	2	1.44E+02	-223.56 	9.886421722	1.60E+01	-227.55 	17.9042449	4.79E+01	-203.5652803	17.76420335	4.50E+01	-183.20 	 3.31 	2.60E+01	-209.5559887	3.147694356
18.774	2	1.65E+02	-225.39 	7.218843713	1.06E+01	-232.49 	27.32111303	3.19E+01	-208.483636	27.1464842	3.62E+01	-185.56 	 12.57 	3.56E+01	-211.8720166	12.50245851
17.433	2	1.38E+02	-219.13 	5.325590995	1.29E+01	-226.03 	9.538764648	3.87E+01	-202.0624493	9.403597192	4.35E+01	-182.21 	0	2.79E+01	-208.5315917	0
16.092	2	1.08E+02	-216.39 	8.846531926	1.37E+01	-222.46 	9.696345492	4.10E+01	-198.5103035	9.561724731	3.69E+01	-178.96 	 10.93 	2.72E+01	-205.2802448	10.86344577
14.751	2	1.17E+02	-216.43 	8.807742227	3.19E+00	-169.13 	258.8376521	9.57E+00	-145.4558177	257.4583851	3.24E+01	-176.77 	0	1.87E+01	-203.1423729	0
13.41	2	1.61E+02	-214.97 	2.245706053	1.35E+01	-221.18 	9.055839512	4.04E+01	-197.2351742	8.918692216	5.11E+01	-177.57 	0	3.04E+01	-203.8995359	0
12.069	2	7.73E+01	-215.89 	8.085703753	5.35E+00	-199.21 	51.15356185	1.61E+01	-175.3758153	50.86591199	3.13E+01	-179.94 	0	2.05E+01	-206.2601028	0
10.728	2	5.41E+01	-220.55 	14.45270271	8.21E+00	-206.21 	27.87441912	2.46E+01	-182.3434859	27.69743212	2.16E+01	-185.52 	 6.27 	2.13E+01	-211.8274776	6.173873794
9.387	2	5.15E+01	-225.94 	5.669498392	3.49E+00	-226.45 	201.0752599	1.05E+01	-202.4723123	200.0022096	1.11E+00	-162.08 	 274.17 	-4.91E+00	-188.4445033	273.5551218
8.046	2	5.73E+01	-224.70 	0	8.86E+00	-215.96 	13.42278411	2.66E+01	-192.0435765	13.29153638	-3.25E-01	-352.02 	 77.34 	-7.43E+00	-377.9579427	77.1610538
6.705	2	6.13E+01	-224.15 	6.799989607	2.90E+00	-55.22 	188.2344007	8.71E+00	-32.1514738	187.2293495	1.68E+01	-203.73 	 36.46 	1.32E+01	-229.9993891	36.3601781
5.364	2	7.67E+01	-224.43 	9.993173245	1.43E+01	-232.58 	8.99020469	4.29E+01	-208.5747167	8.852750038	4.13E+01	-180.52 	 11.22 	8.50E+00	-206.8836488	11.15239863
4.023	2	9.03E+01	-222.28 	0	4.29E+00	-246.27 	67.97721024	1.29E+01	-222.1912757	67.6039952	4.33E+01	-177.75 	0	1.52E+01	-204.1222309	0
2.682	2	1.01E+02	-223.24 	0	1.01E+01	-234.41 	20.12659688	3.04E+01	-210.3963299	19.97970244	3.83E+01	-183.33 	0	3.12E+01	-209.6450667	0
1.341	2	1.14E+02	-222.83 	0	1.74E+01	-225.53 	13.10493454	5.23E+01	-201.5615057	12.97391755	4.74E+01	-186.32 	0	2.98E+01	-212.6291796	0
0	2	1.11E+02	-226.44 	3.14038966	1.89E+01	-232.40 	10.12949893	5.68E+01	-208.3925554	9.996156216	4.48E+01	-191.95 	 9.08 	2.31E+01	-218.2410934	9.003485854
199.809	2	-2.79E+01	-10.69 	79.84921872	2.07E+01	-300.39 	0	6.20E+01	-276.0199471	0	6.47E+00	-356.44 	 26.62 	-7.29E+00	-382.3673035	26.5423357
